"Päivitetty","Kunta","Varmuus","Tyyppi","Pisteet","Nimi","URL","Kunnan sivu","HTTP","Löytötapa","Osumat"
"13.8.2026 klo 14.28","Turku","korkea","palvelusivu","495","Liikuntaa ikääntyneille","https://www.turku.fi/liikunta/liikuntaa-ikaantyneille","https://turku.fi","200","etusivu","ikääntyneille; ikaantyneille"
"13.8.2026 klo 14.28","Turku","korkea","palvelusivu","370","Seniorit","https://www.turku.fi/seniorit","https://turku.fi","200","etusivu","seniorit"
"13.8.2026 klo 14.28","Turku","korkea","palvelusivu","370","Seniorer","https://www.turku.fi/sv/seniorer","https://turku.fi","200","sivukartta","seniorer"
"13.8.2026 klo 14.28","Turku","korkea","palvelusivu","370","Urheilupuiston harjoittelualue senioreille","https://www.turku.fi/toimipaikat/urheilupuiston-harjoittelualue-senioreille","https://turku.fi","200","sivukartta","senioreille"
"13.8.2026 klo 14.28","Turku","korkea","palvelusivu","370","Urheilupuiston harjoittelualue senioreille","https://www.turku.fi/en/places/urheilupuiston-harjoittelualue-senioreille","https://turku.fi","200","sivukartta","senioreille"
"13.8.2026 klo 14.28","Tuusniemi","keskitaso","viitesivu","265","VANHUS- JA VAMMAISNEUVOSTO","https://www.tuusniemi.fi/vanhus-ja-vammaisneuvosto","https://www.tuusniemi.fi/","200","etusivu","vanhus; eläkeläiset"
"13.8.2026 klo 14.28","Tyrnävä","keskitaso","viitesivu","210","Vanhus- ja vammaisneuvosto","https://www.tyrnava.fi/paatoksenteko-ja-kunta/paatoksenteko/vanhus-ja-vammaisneuvosto.html","https://www.tyrnava.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Tyrnävä","keskitaso","viitesivu","165","Vireyttä seniorivuosiin -ravitsemusportaali - Tyrnävän kunta","https://www.tyrnava.fi/paatoksenteko-ja-kunta/paatoksenteko/vanhus-ja-vammaisneuvosto/vireytta-seniorivuosiin-ravitsemusportaali.html","https://www.tyrnava.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Tyrnävä","keskitaso","viitesivu","165","Reittis-sivusto","https://www.tyrnava.fi/paatoksenteko-ja-kunta/paatoksenteko/vanhus-ja-vammaisneuvosto/reittis-verkkosivusto.html","https://www.tyrnava.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Tyrnävä","matala","viitesivu","115","Iäkkäät","https://www.tyrnava.fi/teemat/iakkaat.html","https://www.tyrnava.fi/","200","etusivu",""
"13.8.2026 klo 14.28","Urjala","korkea","palvelusivu","625","Ikäihmiset","https://www.urjala.fi/ikaihmiset/","https://www.urjala.fi/","200","sivukartta","ikäihmiset; ikaihmiset; vanhus"
"13.8.2026 klo 14.28","Urjala","keskitaso","viitesivu","210","Vanhus- ja vammaisneuvosto","https://www.urjala.fi/osallistu-ja-vaikuta/vaikuttamisen-kanavat/vanhus-ja-vammaisneuvosto/","https://www.urjala.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Urjala","keskitaso","viitesivu","210","Vanhus- ja vammaisneuvoston pöytäkirjat 2023 alkaen","https://www.urjala.fi/osallistu-ja-vaikuta/vaikuttamisen-kanavat/vanhus-ja-vammaisneuvosto/vanhus-ja-vammaisneuvoston-poytakirjat-2023-a/","https://www.urjala.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Urjala","keskitaso","viitesivu","210","Vanhus- ja vammaisneuvoston pöytäkirjat","https://www.urjala.fi/osallistu-ja-vaikuta/vaikuttamisen-kanavat/vanhus-ja-vammaisneuvosto/vanhus-ja-vammaisneuvoston-poytakirjat-2019-2/","https://www.urjala.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Uurainen","korkea","palvelusivu","625","Ikäihmiset","https://uurainen.fi/sosiaali-ja-terveyspalvelut/ikaihmiset/","https://uurainen.fi/","200","sivukartta","ikäihmiset; ikaihmiset; ikäihmisten palvelut; vanhuspalvelu; vanhus"
"13.8.2026 klo 14.28","Uurainen","korkea","palvelusivu","435","Ennaltaehkäisevä työ ja arjen tukeminen","https://uurainen.fi/sosiaali-ja-terveyspalvelut/ikaihmiset/ennaltaehkaiseva-tyo-ja-arjen-tukeminen/","https://uurainen.fi/","200","sivukartta","ikaihmiset; vanhuspalvelu; vanhustyö; ikäihmiset; ikäihmisille; ikääntyvä; vanhus"
"13.8.2026 klo 14.28","Uurainen","korkea","palvelusivu","435","Kotihoito ja omaishoidontuki","https://uurainen.fi/sosiaali-ja-terveyspalvelut/ikaihmiset/kotihoito-ja-omaishoidontuki/","https://uurainen.fi/","200","sivukartta","ikaihmiset; ikäihmiset; vanhus"
"13.8.2026 klo 14.28","Uurainen","keskitaso","viitesivu","210","Vanhus- ja vammaisneuvosto 2021-2025","https://uurainen.fi/kunta-ja-hallinto/paatoksenteko/vaikuttamistoimielimet/vanhus-ja-vammaisneuvosto/","https://uurainen.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Uusikaarlepyy","keskitaso","viitesivu","380","Äldrerådet","https://www.nykarleby.fi/forvaltning-och-beslut/beslutande/fortroendeorgan/aldreradet/","https://www.nykarleby.fi/","200","sisäinen haku","äldre; aldre"
"13.8.2026 klo 14.28","Uusikaupunki","keskitaso","viitesivu","285","Vanhusneuvosto","https://uusikaupunki.fi/fi/vanhusneuvosto","https://uusikaupunki.fi/","200","etusivu","vanhus; vanhustyö; seniorit; eläkeläiset"
"13.8.2026 klo 14.28","Vaala","keskitaso","viitesivu","910","Vanhustyön keskusliiton Ystäväpiiri-ryhmänohjaajakoulutus verkossa syksyllä 2021","https://www.vaala.fi/vanhustyon-keskusliiton-ystavapiiri-ryhmanohjaajakoulutus-verkossa-syksylla-2021/","https://www.vaala.fi/","200","sivukartta","vanhustyö; vanhustyo; vanhus; senioripalvelut"
"13.8.2026 klo 14.28","Vaala","korkea","palvelusivu","600","Kenkien liukuesteiden jako ikäihmisille","https://www.vaala.fi/kenkien-liukuesteiden-jako-ikaihmisille/","https://www.vaala.fi/","200","sivukartta","ikäihmisille; ikaihmisille; senioripalvelut; vanhus"
"13.8.2026 klo 14.28","Vaala","korkea","palvelusivu","495","Senioreille maksuton kuntosalivuoro","https://www.vaala.fi/senioreille-maksuton-kuntosalivuoro/","https://www.vaala.fi/","200","polku","senioreille; senioripalvelut; vanhus"
"13.8.2026 klo 14.28","Vaala","korkea","palvelusivu","405","Senioreille maksuton kuntosalivuoro","https://www.vaala.fi/senioreille-maksuton-kuntosalivuoro/","https://www.vaala.fi/","200","sivukartta","senioreille; senioripalvelut; vanhus"
"13.8.2026 klo 14.28","Vaala","keskitaso","viitesivu","285","Vanhus- ja vammaisneuvosto","https://www.vaala.fi/hallinto-ja-paatoksenteko/vaikuttamistoimielimet/vanhus-ja-vammaisneuvosto/","https://www.vaala.fi/","200","etusivu","vanhus; senioripalvelut"
"13.8.2026 klo 14.28","Vaasa","korkea","palvelusivu","1035","Kulttuurinen vanhustyö","https://www.vaasa.fi/koe-ja-nae/kulttuuria-vaasassa-ja-seudulla/kulttuuripalvelut/kulttuurinen-vanhustyo/","https://www.vaasa.fi/","200","syvälinkki","vanhustyö; vanhustyo; vanhus; ikäihmisille"
"13.8.2026 klo 14.28","Vaasa","korkea","palvelusivu","770","Ikäystävällinen kaupunki","https://www.vaasa.fi/asu-ja-ela/hyvinvointipalvelut/hyvinvointipalvelut-ikaihmisille/ikaystavallinen-kaupunki/","https://www.vaasa.fi/","200","sivukartta","ikaihmisille; ikäystävällinen; ikaystavallinen; ikäihmisille"
"13.8.2026 klo 14.28","Vaasa","korkea","palvelusivu","660","Hyvinvointipalvelut ikäihmisille","https://www.vaasa.fi/asu-ja-ela/hyvinvointipalvelut/hyvinvointipalvelut-ikaihmisille/","https://www.vaasa.fi/","200","etusivu","ikäihmisille; ikaihmisille"
"13.8.2026 klo 14.28","Vaasa","korkea","palvelusivu","660","Vapaa-aika ikäihmisille","https://www.vaasa.fi/asu-ja-ela/vapaa-aika/vapaa-aika-ikaihmisille/","https://www.vaasa.fi/","200","etusivu","ikäihmisille; ikaihmisille"
"13.8.2026 klo 14.28","Vaasa","korkea","palvelusivu","660","Ikäihmisille","https://www.vaasa.fi/asu-ja-ela/palvelut-kohderyhmittain/ikaihmisille/","https://www.vaasa.fi/","200","etusivu","ikäihmisille; ikaihmisille"
"13.8.2026 klo 14.28","Vantaa","korkea","palvelusivu","730","Palvelut senioreille","https://www.vantaa.fi/fi/tukea-ja-apua-arkeen/senioreille","https://www.vantaa.fi/","200","etusivu","palvelut senioreille; senioreille"
"13.8.2026 klo 14.28","Vantaa","korkea","palvelusivu","405","Kultur för seniorer","https://www.vantaa.fi/sv/fritid-och-hobbyer/kultur-konst-och-museer/kultur-seniorer","https://www.vantaa.fi/","200","sivukartta","seniorer; för äldre; äldre"
"13.8.2026 klo 14.28","Vantaa","korkea","palvelusivu","405","Livsstilscoachning för seniorer","https://www.vantaa.fi/sv/tjanster/tjanst/livsstilscoachning-seniorer","https://www.vantaa.fi/","200","sivukartta","seniorer; för äldre; äldre"
"13.8.2026 klo 14.28","Vantaa","korkea","palvelusivu","405","Tjänster för seniorer","https://www.vantaa.fi/sv/stod-och-hjalp-i-vardagen/tjanster-seniorer","https://www.vantaa.fi/","200","sivukartta","seniorer; äldre personer; för äldre; äldre"
"13.8.2026 klo 14.28","Vantaa","korkea","palvelusivu","370","Henkilötietojen käsittely Vantaan kaupungin elintapaohjauspalvelun hyvinvointimentoroinnissa (seniorit ja soveltavat)","https://www.vantaa.fi/fi/henkilotietojen-kasittely-vantaan-kaupungin-elintapaohjauspalvelun-hyvinvointimentoroinnissa-seniorit-ja-soveltavat","https://www.vantaa.fi/","200","sivukartta","seniorit"
"13.8.2026 klo 14.28","Vesanto","keskitaso","viitesivu","540","Hilkka Huuskonen on Vesannon vuoden ikääntyvä vuonna 2024","https://vesanto.fi/hilkka-huuskonen-on-vesannon-vuoden-ikaantyva-vuonna-2024/","https://vesanto.fi/","200","sisäinen haku","ikääntyvä; ikaantyva; ikääntyneille; vanhus"
"13.8.2026 klo 14.28","Vesanto","keskitaso","viitesivu","275","Hakutulokset kohteelle: vanhus","https://vesanto.fi/?s=vanhus","https://vesanto.fi/","200","sisäinen haku","vanhus; ikääntyvä"
"13.8.2026 klo 14.28","Vesanto","keskitaso","viitesivu","210","Vanhus- ja vammaisneuvoston pöytäkirja 16.7.2025","https://vesanto.fi/vanhus-ja-vammaisneuvoston-poytakirja-16-7-2025/","https://vesanto.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Vesanto","keskitaso","viitesivu","210","Vesannon kunnan vanhus- ja vammaisneuvosto jakaa liukuesteitä kenkiin yli 65- vuotiaille!","https://vesanto.fi/vesannon-kunnan-vanhus-ja-vammaisneuvosto-jakaa-liukuesteita-kenkiin-yli-65-vuotiaille/","https://vesanto.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Vesanto","keskitaso","viitesivu","210","Vanhus- ja vammaisneuvoston pöytäkirja 30.10.2024","https://vesanto.fi/vanhus-ja-vammaisneuvoston-poytakirja-30-10-2024/","https://vesanto.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Veteli","keskitaso","viitesivu","285","Vanhus -ja vammaisneuvosto - Kylä koko elämäksi - luonnollisesti.","https://veteli.fi/kunta-ja-konserni/paatoksenteko/vanhus-ja-vammaisneuvosto/","https://veteli.fi/","200","sisäinen haku","vanhus; vanhustyö"
"13.8.2026 klo 14.28","Veteli","keskitaso","viitesivu","210","Hakutulokset haulle: vanhus","https://veteli.fi/?s=vanhus","https://veteli.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Vieremä","keskitaso","viitesivu","600","Tehdään yllätyksiä ikäihmisille -kampanja","https://vierema.fi/tehdaan-yllatyksia-ikaihmisille-kampanja/","https://vierema.fi/","200","sivukartta","ikäihmisille; ikaihmisille; ikääntyneille"
"13.8.2026 klo 14.28","Vieremä","keskitaso","viitesivu","600","Vieremä mukana Joulupostia ikäihmisille -kampanjassa","https://vierema.fi/vierema-mukana-joulupostia-ikaihmisille-kampanjassa/","https://vierema.fi/","200","sivukartta","ikäihmisille; ikaihmisille; ikääntyneille"
"13.8.2026 klo 14.28","Vieremä","keskitaso","viitesivu","210","Sivustohaku","https://vierema.fi/?s=vanhus","https://vierema.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Vihti","keskitaso","viitesivu","1050","Joulupostia ikäihmisille -kampanja kutsuu Vihdin asukkaat lähettämään joulukortteja ikääntyneille","https://www.vihti.fi/blog/2023/11/21/joulupostia-ikaihmisille-kampanja-kutsuu-vihdin-asukkaat-lahettamaan-joulukortteja-ikaantyneille-2/","https://www.vihti.fi/","200","sivukartta","ikäihmisille; ikaihmisille; ikääntyneille; ikaantyneille"
"13.8.2026 klo 14.28","Vihti","keskitaso","viitesivu","1050","Joulupostia ikäihmisille -kampanja kutsuu Vihdin asukkaat lähettämään joulukortteja ikääntyneille","https://www.vihti.fi/blog/2022/11/29/joulupostia-ikaihmisille-kampanja-kutsuu-vihdin-asukkaat-lahettamaan-joulukortteja-ikaantyneille/","https://www.vihti.fi/","200","sivukartta","ikäihmisille; ikaihmisille; ikääntyneille; ikaantyneille"
"13.8.2026 klo 14.28","Vihti","korkea","palvelusivu","910","Vihtiläisen urheiluseuran vanhustyö sai merkittävän rahoituksen","https://www.vihti.fi/blog/2021/02/24/vihtilaisen-urheiluseuran-vanhustyo-sai-merkittavan-rahoituksen/","https://www.vihti.fi/","200","sivukartta","vanhustyö; vanhustyo; vanhus; ikäihmisille"
"13.8.2026 klo 14.28","Vihti","keskitaso","viitesivu","645","Keskustelutilaisuus Länsi-Uudenmaan hyvinvointialueen nuoriso- ja vanhuspalveluista","https://www.vihti.fi/blog/2023/12/08/keskustelutilaisuus-lansi-uudenmaan-hyvinvointialueen-nuoriso-ja-vanhuspalveluista/","https://www.vihti.fi/","200","sivukartta","vanhuspalvelu; vanhus"
"13.8.2026 klo 14.28","Vimpeli","keskitaso","viitesivu","210","Vimpelin kunta","https://www.vimpeli.fi/kunta-ja-paatoksenteko/vanhus-ja-vammaisneuvosto","https://www.vimpeli.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Virrat","korkea","palvelusivu","960","Ikäihmisten palvelut","https://www.virrat.fi/hyvinvoinnin-toimiala134460894/hyvinvoinnin-ja-terveyden-edistaminen/elintapaohjaus/ikaihmisten-palvelut/","https://www.virrat.fi","200","etusivu","ikäihmisten palvelut; ikaihmisten palvelut; vanhus"
"13.8.2026 klo 14.28","Ylöjärvi","korkea","palvelusivu","600","Yhteisötanssia ikäihmisille","https://www.ylojarvi.fi/yhteisotanssia-ikaihmisille/","https://www.ylojarvi.fi/","200","sivukartta","ikäihmisille; ikaihmisille; ikäihminen; vanhus"
"13.8.2026 klo 14.28","Ylöjärvi","keskitaso","viitesivu","600","Liikkuva ikäihminen","https://www.ylojarvi.fi/liikkuva-ikaihminen/","https://www.ylojarvi.fi/","200","etusivu","ikäihminen; ikaihminen; vanhus"
"13.8.2026 klo 14.28","Ylöjärvi","keskitaso","viitesivu","600","Asumisyksikkö ikääntyneille Mäkkylänrinteen peltoalueelle – kaavaluonnos nähtäville","https://www.ylojarvi.fi/asumisyksikko-ikaantyneille-makkylanrinteen-peltoalueelle-kaavaluonnos-nahtaville/","https://www.ylojarvi.fi/","200","sivukartta","ikääntyneille; ikaantyneille; ikäihminen; vanhus"
"13.8.2026 klo 14.28","Ylöjärvi","korkea","palvelusivu","435","Jokainen ikä on suurenmoinen","https://www.ylojarvi.fi/ikaihmiset/","https://www.ylojarvi.fi/","200","etusivu","ikaihmiset; ikäihmiset; ikäihminen; vanhus"
"13.8.2026 klo 14.28","Ylöjärvi","korkea","palvelusivu","405","Senioritanssi","https://www.ylojarvi.fi/sarjat/senioritanssi/","https://www.ylojarvi.fi/","200","sivukartta","seniorit; ikäihminen; vanhus"
"13.8.2026 klo 14.28","Ypäjä","keskitaso","viitesivu","645","Odotusajat vanhuspalveluihin","https://ypaja.fi/odotusajat-vanhuspalveluihin/","https://ypaja.fi/","200","sivukartta","vanhuspalvelu; vanhus"
"13.8.2026 klo 14.28","Äänekoski","korkea","palvelusivu","720","Ikääntyneet","https://www.aanekoski.fi/ikaantyneet","https://www.aanekoski.fi/","200","etusivu","ikääntyneet; ikaantyneet; ikääntyvä"
